income,age,weight,market
-1.495128034108938,0.8085943509316604,0.0001,market 2
-0.08816337091637372,-0.029016643541599718,0.0001,market 2
-0.7840619719091845,1.430370776697579,0.0001,market 2
0.13058058365239966,0.15738958270487124,0.0001,market 2
-0.21141478346938558,1.6728771405689042,0.0001,market 2
0.2331025896344303,1.1410702973529658,0.0001,market 2
-1.4777376109111895,0.4345831104691519,0.0001,market 2
0.4034751322096548,1.1620497647904593,0.0001,market 2
-1.013665063857952,0.7338062180986196,0.0001,market 2
-0.5680735754781873,1.1487625396359367,0.0001,market 2
-1.3370776236383741,1.4560185802442251,0.0001,market 2
-1.4866202730229625,0.45327767904309646,0.0001,market 2
-1.5596349137726957,1.4907517669807318,0.0001,market 2
2.1554256391247635,1.9707811803097013,0.0001,market 2
-1.0983708031440051,0.917291742891622,0.0001,market 2
-1.3887405330616667,1.2775174317522697,0.0001,market 2
-2.011642263737624,1.0730919261794096,0.0001,market 2
-2.8622953602871846,0.7489975960204894,0.0001,market 2
0.34782044943827506,0.5674475081398321,0.0001,market 2
-1.354086921359066,1.5751723995729154,0.0001,market 2
-0.8598046298878218,0.6437360328614112,0.0001,market 2
-1.1486415618923103,0.25872364257181224,0.0001,market 2
-1.6425536524223323,0.8775650486481014,0.0001,market 2
-1.5983212546981562,0.6442551575948292,0.0001,market 2
-1.5963815119315201,0.583148900912815,0.0001,market 2
-0.9250465375786316,0.19632207939448032,0.0001,market 2
-0.022272688659412676,0.2991125750277809,0.0001,market 2
-0.7359002108404251,0.6492941908331369,0.0001,market 2
-1.8166196276455386,0.8586916283538945,0.0001,market 2
-1.707093525957572,0.9644447155308312,0.0001,market 2
-1.3856344578992588,1.5533175128228627,0.0001,market 2
-1.4313849080758392,0.31476681084736124,0.0001,market 2
0.5191919127484308,1.3947703812886467,0.0001,market 2
-1.4617011667991373,0.27637810695658027,0.0001,market 2
-1.6639665780435164,1.9391997325786001,0.0001,market 2
-1.6027989108100607,0.1630050191369361,0.0001,market 2
-1.3952214988416607,0.7649540872577958,0.0001,market 2
0.6327637923843921,1.753215812018841,0.0001,market 2
-1.1029435750134704,0.8654005215206214,0.0001,market 2
0.10647003609305017,0.08790335527684512,0.0001,market 2
-2.18472239174286,1.5025467343718777,0.0001,market 2
-0.5371797716583198,0.35279123387526834,0.0001,market 2
-1.3626269893301113,1.4981898081579044,0.0001,market 2
-2.5628928336692836,1.0623250323328737,0.0001,market 2
-1.0088643918573141,1.1049232196081247,0.0001,market 2
-2.4236695830277357,1.0392949818393353,0.0001,market 2
-1.173885501051989,0.9185729230787063,0.0001,market 2
0.31046664852895645,0.9805004839290083,0.0001,market 2
0.22997852675824704,0.3708216830319636,0.0001,market 2
-0.5398353925947348,0.6791739596830803,0.0001,market 2
-2.424691938328257,1.2907539552270637,0.0001,market 2
-2.3807908952660566,0.5258743183965953,0.0001,market 2
-2.16139874107083,0.7383050759905216,0.0001,market 2
-0.16996460117916723,0.7826715574664465,0.0001,market 2
-2.653571837511561,1.765649189209578,0.0001,market 2
-1.5430888959566165,1.3359406521080175,0.0001,market 2
-0.24182705451196218,0.6490785359327147,0.0001,market 2
-3.4050582567914662,0.3794709470556167,0.0001,market 2
-0.3037859238740557,0.2734468451369786,0.0001,market 2
-1.0520176865330761,0.6989736777606907,0.0001,market 2
-1.2584105620284083,1.2163764267543127,0.0001,market 2
-2.1771135315635624,-0.46517758710422674,0.0001,market 2
-0.5413029523185897,1.2826481738298114,0.0001,market 2
-0.18174659781927782,1.1042324035957631,0.0001,market 2
-0.10369681375208584,0.8555209192784647,0.0001,market 2
-0.3953427629786568,0.5217709125359977,0.0001,market 2
-0.021302611504101066,0.4857104541987439,0.0001,market 2
-2.759226789654023,0.5383005848985953,0.0001,market 2
-0.11461404990426194,0.6344038260053219,0.0001,market 2
-2.574852475005764,1.0537839761871528,0.0001,market 2
-1.8614701138682064,0.48271441461895903,0.0001,market 2
0.8586574506981892,1.9157193160920225,0.0001,market 2
-1.9770712847332845,0.707069096033281,0.0001,market 2
-2.5124200147204254,0.3855732809768143,0.0001,market 2
-2.0903779494717027,0.5856735115643463,0.0001,market 2
-1.8676626352293055,0.5974117855802102,0.0001,market 2
-2.078148238817247,1.2385261207775766,0.0001,market 2
-0.12157457647548764,1.0552324770963886,0.0001,market 2
-0.5875702602853823,0.7898043072636809,0.0001,market 2
-1.9982585399930017,0.8535046193535113,0.0001,market 2
-0.8321582394012684,1.1079100724030135,0.0001,market 2
0.4019496342640927,0.23041279985582475,0.0001,market 2
-2.9653254957057165,0.28594904732005433,0.0001,market 2
-1.035267091513285,0.5310667708592318,0.0001,market 2
-0.4310978843505262,1.1242337774181002,0.0001,market 2
-1.497407078280771,1.0916606128915265,0.0001,market 2
-1.4236163550755847,1.724113354247733,0.0001,market 2
0.6165993034390929,0.8930573370991011,0.0001,market 2
-2.8425655649748256,1.626079194533217,0.0001,market 2
-2.8948048454153326,0.883627462075312,0.0001,market 2
-2.378988248902651,0.5133086845718469,0.0001,market 2
-0.6311664836459254,0.7523378076144536,0.0001,market 2
-0.24916473187248545,1.0530522257748194,0.0001,market 2
-1.5773033272422605,1.1657971470040196,0.0001,market 2
-3.677198885493618,0.7251534082400375,0.0001,market 2
-0.1601680348842488,1.1857086292410581,0.0001,market 2
-0.01896385715684279,0.6916287756588841,0.0001,market 2
-2.6016169340187174,1.8678523318427522,0.0001,market 2
-1.0082690754456476,1.213187489034347,0.0001,market 2
-1.0914906324220728,0.162347730982908,0.0001,market 2
-2.991892287651411,1.798310875824749,0.0001,market 2
-2.600422070058266,1.130461020852363,0.0001,market 2
-2.51079634730885,1.4488586017940823,0.0001,market 2
-1.826631232698613,0.3412734752741472,0.0001,market 2
0.4954512716856334,1.3911134518502346,0.0001,market 2
-0.5637862523832944,0.7760541484083476,0.0001,market 2
-0.826874062647195,0.9379913935754091,0.0001,market 2
-0.37491869743232364,0.519951467553627,0.0001,market 2
-3.2777900191999096,1.0025153550339592,0.0001,market 2
-1.2364769548640446,0.840478434004003,0.0001,market 2
-0.5521423828205965,1.687092103207625,0.0001,market 2
-1.3625278968914003,1.619805377791706,0.0001,market 2
0.12438706421035417,1.2448753520663052,0.0001,market 2
0.04725303362439459,0.5174380551988889,0.0001,market 2
-2.3290721560173804,1.7334303858548026,0.0001,market 2
-1.9750120266802766,0.9382006888031206,0.0001,market 2
-1.4263782799242546,0.8231670557064245,0.0001,market 2
-1.4328334276494603,1.4242477355233023,0.0001,market 2
-0.7450972246591232,0.8760089603391448,0.0001,market 2
-0.3701336688018587,0.6457854165212353,0.0001,market 2
-0.9948035555622189,0.9422784902372601,0.0001,market 2
-2.148810930264281,1.1624417404433323,0.0001,market 2
-0.9310231076855608,0.49362734858476065,0.0001,market 2
-2.2984581791257237,0.6532311268321076,0.0001,market 2
-0.562105790526822,0.8082614752457239,0.0001,market 2
-0.9659568974447182,1.2732393897583885,0.0001,market 2
-0.03466492320676495,0.8636028015374062,0.0001,market 2
0.3130376922153104,0.9332545225147221,0.0001,market 2
0.6728313411819011,1.6200991177289412,0.0001,market 2
-1.2054660768808252,0.7353802643065366,0.0001,market 2
-1.508522856474653,1.3068519177704856,0.0001,market 2
-0.5266111231684599,1.4942121493006981,0.0001,market 2
-0.043770434220099075,1.3528769066906792,0.0001,market 2
-1.5307887645162712,1.3409023392957153,0.0001,market 2
-0.8003377783946088,0.4914631749588978,0.0001,market 2
-1.7487384671521509,0.4144893627782703,0.0001,market 2
-2.1078245059875638,0.5369444985475584,0.0001,market 2
-0.9946483394882494,0.6461010768256965,0.0001,market 2
-2.773839479236726,0.8581088291677976,0.0001,market 2
-0.8350200184041109,0.35784267773410827,0.0001,market 2
-1.8383131651428726,1.7362025367445533,0.0001,market 2
-1.4026387932389823,0.974656086181223,0.0001,market 2
-0.41188527639676953,1.3854408393271203,0.0001,market 2
-0.08430172159624949,0.5606930589545541,0.0001,market 2
-1.1362694549830634,0.29453497892947333,0.0001,market 2
-0.956284787648153,1.1090981041645893,0.0001,market 2
-1.7703304374553912,0.2125586850378549,0.0001,market 2
-0.577677217980342,0.49303021612338693,0.0001,market 2
-0.07813133085981727,0.7680048806161475,0.0001,market 2
2.2410071003853913,1.0067320910141684,0.0001,market 2
-2.1039446566784297,0.46474922465510615,0.0001,market 2
-1.0778452643814493,1.2710181602922166,0.0001,market 2
-1.4153343757410122,1.6229848141408545,0.0001,market 2
0.06221253063815202,1.8564465425333876,0.0001,market 2
0.7074212107470468,-0.05806410973283027,0.0001,market 2
-0.5591609695993525,0.9383242582900436,0.0001,market 2
0.03619180516057541,1.218417013388468,0.0001,market 2
-0.6620828814109754,1.0129405427822038,0.0001,market 2
-0.8951967122799422,1.194697510245215,0.0001,market 2
-0.7053147844763754,0.7112415137722381,0.0001,market 2
0.04805309293303717,0.8489630575022485,0.0001,market 2
-3.703253594724846,0.7234284350942519,0.0001,market 2
-1.236783979788523,1.0816756380703478,0.0001,market 2
-0.017391763958382822,0.980357576556682,0.0001,market 2
-2.937176027928218,0.6912311953791827,0.0001,market 2
-1.1077287485857688,0.9945758926579843,0.0001,market 2
1.0547524714582388,1.249069127020145,0.0001,market 2
-0.7005774094200085,0.8110126027907704,0.0001,market 2
0.7280759922575453,1.201262664183586,0.0001,market 2
-0.8552475018881445,0.11762841386482925,0.0001,market 2
0.9608888171552077,0.0792585064301049,0.0001,market 2
-1.8675156891485867,1.2054676445310524,0.0001,market 2
-1.0977469711288979,1.3719528452142682,0.0001,market 2
-0.03712467640394579,1.4165873928034673,0.0001,market 2
-2.207867840290117,0.4177252087997023,0.0001,market 2
1.307164713426229,0.6236075742293092,0.0001,market 2
-1.6934087754582021,0.9931653343655111,0.0001,market 2
-0.9097996032624168,1.200226119993376,0.0001,market 2
0.731406011408114,0.11214037046294623,0.0001,market 2
-1.6018759125808488,1.3934164603357433,0.0001,market 2
-1.6762274788006009,0.7194124457345403,0.0001,market 2
-0.15445680761862202,1.687948394704524,0.0001,market 2
1.3512642396257712,0.7684424957278586,0.0001,market 2
-1.791655963040729,1.2473132993588023,0.0001,market 2
-1.252891285099465,1.4088226974610178,0.0001,market 2
-1.0440415182390588,2.339816667017236,0.0001,market 2
-1.7578044704161258,1.7747133238695252,0.0001,market 2
-1.5529551046694365,1.0295133652881652,0.0001,market 2
0.07148770955812189,1.3581258206155211,0.0001,market 2
-2.419304018574766,1.7067004673338662,0.0001,market 2
1.13107030312739,1.62042695836739,0.0001,market 2
-1.8766537223705684,1.2905146896782433,0.0001,market 2
-0.013380613800425434,1.3774854527706504,0.0001,market 2
-1.5652340299685163,1.7763465786436465,0.0001,market 2
0.5688936116352201,-0.286512950317902,0.0001,market 2
0.5682615738825758,1.4941286860180425,0.0001,market 2
-0.5121811359507897,0.9330255535707785,0.0001,market 2
0.07009030296535212,0.6524643012667215,0.0001,market 2
0.5643925662706781,1.8479491429232897,0.0001,market 2
-0.5812932608590855,0.7770466188798397,0.0001,market 2
-1.5742026083354634,1.048031075977721,0.0001,market 2
0.02658208169481857,0.6398681239987618,0.0001,market 2
-0.8204899791683842,0.9833181518669422,0.0001,market 2
0.2986713721611174,0.16827375604780714,0.0001,market 2
-1.7741094020747805,0.8647242158653429,0.0001,market 2
-1.3481427086438242,0.8324009619139674,0.0001,market 2
-2.2540512126987307,1.104534897075274,0.0001,market 2
-0.7295130425685425,1.1095433880755088,0.0001,market 2
-0.8666930077620049,0.7059879675528478,0.0001,market 2
-1.137269491437385,1.380828068374285,0.0001,market 2
-2.2863551479610082,0.9825040650314831,0.0001,market 2
1.0469994477093025,2.2896232841894104,0.0001,market 2
0.141535337084421,1.0918991322334772,0.0001,market 2
-2.6477310223420614,1.2486458139645937,0.0001,market 2
-0.8140754655047635,1.4142008499373924,0.0001,market 2
-0.9555993441351773,1.8909810745700892,0.0001,market 2
-0.4590427505298219,1.9598529896857557,0.0001,market 2
0.27128570001998864,0.9844235529373536,0.0001,market 2
0.6722283359841461,0.08628471383407321,0.0001,market 2
-2.354013474635446,1.0621314395809445,0.0001,market 2
-1.0034921152001655,1.3259003807126735,0.0001,market 2
-2.2999165164692688,1.6928297192930821,0.0001,market 2
-0.8958486340305091,1.7005147261700895,0.0001,market 2
-2.1787212826268343,1.0725637393571126,0.0001,market 2
-1.1805757905067042,1.2985334338691559,0.0001,market 2
-1.0845002166467264,1.1741726149089613,0.0001,market 2
-0.5660585900495751,1.0732712598407639,0.0001,market 2
-0.5584216776594363,0.7909393102027689,0.0001,market 2
-0.38614561043326734,0.055351488432796137,0.0001,market 2
-1.665806137613539,1.0275080262037297,0.0001,market 2
-0.0887187850092156,0.7212080628418769,0.0001,market 2
-0.0114611151891304,0.11049638071792778,0.0001,market 2
-0.9086717230493254,0.739420870216428,0.0001,market 2
0.26878486814175306,0.7110467910510019,0.0001,market 2
-1.0357402814063261,1.08046394009829,0.0001,market 2
-1.8277920867914352,0.8891206524297585,0.0001,market 2
0.09048777388449758,0.08491599685798412,0.0001,market 2
-1.820677809704081,0.529650011831905,0.0001,market 2
-2.7959205243888006,1.472469772464916,0.0001,market 2
-2.1399794529659886,1.949052788505535,0.0001,market 2
-1.686821507544349,0.8352958705280381,0.0001,market 2
-1.1210078450079128,1.249668446492218,0.0001,market 2
-1.3809042218845384,0.6676251577311586,0.0001,market 2
-1.6519489110602876,0.9849721149006506,0.0001,market 2
-0.22402381616370215,0.7263494525182366,0.0001,market 2
-2.1875732680940074,1.4382379772556617,0.0001,market 2
-1.7777289404862575,1.1153113058957103,0.0001,market 2
0.36531702736966265,0.2023539364664363,0.0001,market 2
-0.669255879598891,0.9626227358611608,0.0001,market 2
-0.4397466032009679,0.8162755232451641,0.0001,market 2
-2.3266702171278215,1.1187441072423854,0.0001,market 2
0.771102010249284,0.6243018875313474,0.0001,market 2
-1.474309099283998,0.873095783254505,0.0001,market 2
-1.9332220101186013,0.5922163415206976,0.0001,market 2
-1.7036436339042629,0.5695613806613343,0.0001,market 2
-1.109000791204466,1.0121797222507392,0.0001,market 2
0.33690146439275037,0.8998110768894931,0.0001,market 2
-2.041241221269948,1.4627882062890245,0.0001,market 2
-0.207382257401731,1.447707787838397,0.0001,market 2
-1.6769841794099705,0.41083613007750874,0.0001,market 2
-0.8478076137492441,1.0897407482984405,0.0001,market 2
-2.3810990217634247,0.44277440554060987,0.0001,market 2
0.5708184613583334,1.2016612585133315,0.0001,market 2
0.20096814840114008,0.5801098519130479,0.0001,market 2
-1.445483337974019,0.6040410660788245,0.0001,market 2
-2.2030775209040354,-0.06055129109132218,0.0001,market 2
-1.6515430569587346,1.1281159316893286,0.0001,market 2
-0.8023524797031141,0.6152092092909326,0.0001,market 2
-0.9187617372976253,0.5980692447783633,0.0001,market 2
0.08434110711309883,0.5878651340200192,0.0001,market 2
-2.4037368538783985,0.40251094527934594,0.0001,market 2
-0.5641592331226226,1.6911273220665173,0.0001,market 2
-0.5306805620524906,0.09220142745596072,0.0001,market 2
-1.794696985245282,1.360011202729424,0.0001,market 2
-1.3619098503155342,1.6186438517314135,0.0001,market 2
-1.35676173478803,0.587500372850837,0.0001,market 2
-0.196330621074143,1.0200587387810256,0.0001,market 2
-1.915799048020936,1.679206524609187,0.0001,market 2
-1.1733211098737448,1.0888867102823812,0.0001,market 2
-2.305559139853826,1.541142561348392,0.0001,market 2
-1.7077539030749453,0.6256389289047305,0.0001,market 2
-1.9949775141018646,1.9646850371430553,0.0001,market 2
-1.1362173152130366,1.6084095322927419,0.0001,market 2
-0.21771040809857678,0.45755347278424996,0.0001,market 2
0.13599539796311677,0.9156469737654462,0.0001,market 2
-0.6559537411963365,0.5828725048519132,0.0001,market 2
0.03297470016031889,1.8033155998712105,0.0001,market 2
-1.3159489129298563,0.9675057136114477,0.0001,market 2
-1.2176129205795627,1.4144380923300246,0.0001,market 2
-3.0226868871318056,0.5303238238969064,0.0001,market 2
-2.085668000894203,0.805773404285767,0.0001,market 2
-1.10976305203517,1.6793772745836506,0.0001,market 2
0.15471604336997546,0.7129861602772947,0.0001,market 2
-2.096823300374678,1.086089714209623,0.0001,market 2
-1.3894397814474173,1.6164054180705874,0.0001,market 2
0.17392737166616157,0.49635777356850186,0.0001,market 2
0.1214432917245647,2.020122760422903,0.0001,market 2
-1.2293601596818153,1.0156521555868445,0.0001,market 2
-1.7713070188129596,1.4606225082919688,0.0001,market 2
0.8324098227637118,1.164874826050798,0.0001,market 2
-1.0509024547060095,0.5034817588999683,0.0001,market 2
-0.2239953001567896,0.7696445977240991,0.0001,market 2
-2.532975542845568,0.6616933085388887,0.0001,market 2
-1.1829171765720696,0.4783994589419457,0.0001,market 2
-2.649382736562616,0.8401301372592038,0.0001,market 2
-1.3250710921708866,0.592194712529028,0.0001,market 2
-0.6726109902352843,1.4401990144667876,0.0001,market 2
-1.5790081158691764,0.5860070144278647,0.0001,market 2
1.0833502644507433,0.8951002602905914,0.0001,market 2
-1.764699460098706,1.1366456530558189,0.0001,market 2
-1.4971821524923907,0.8516374382902732,0.0001,market 2
0.11096460352931836,0.4989072905204668,0.0001,market 2
-2.4694676455697566,1.4174920288455295,0.0001,market 2
-1.1432433619520195,1.0509486310208656,0.0001,market 2
-0.2794286812022836,1.7571011610710587,0.0001,market 2
-2.270925520340814,1.0937199908819941,0.0001,market 2
-0.19067226275313087,0.9818928655548582,0.0001,market 2
-0.37546981857852335,0.19467619458033958,0.0001,market 2
-0.9394515550977302,0.9975899163845803,0.0001,market 2
-2.367172507497377,0.10670025711217046,0.0001,market 2
-2.1550893019776938,0.7443601064366994,0.0001,market 2
-1.7611223303897505,2.160638129846583,0.0001,market 2
-4.963284160445502,1.6790772600833166,0.0001,market 2
-0.18952371027258652,1.2176409453120767,0.0001,market 2
-1.0615427747803712,1.3358188063100491,0.0001,market 2
-0.47189891798217665,1.3675713935795677,0.0001,market 2
-0.3898429484245909,0.9556185634044403,0.0001,market 2
-0.4320969078048631,0.2894898224603003,0.0001,market 2
-1.7983289658928374,1.0144996957999333,0.0001,market 2
-1.6515733666621693,1.5063129671277922,0.0001,market 2
-1.3406148606255635,0.9813314446910829,0.0001,market 2
-1.605035880184273,1.062827051977137,0.0001,market 2
-1.0026526246284126,0.9229296302904337,0.0001,market 2
-1.8106195979635182,0.9827631900456549,0.0001,market 2
-1.7396256975347768,1.31052006256655,0.0001,market 2
-1.399575292342271,0.9517264929169553,0.0001,market 2
0.45262087915416616,0.9498945602222304,0.0001,market 2
0.15074237933472867,-0.10315562392358246,0.0001,market 2
-0.5378215629953815,1.3076304892096604,0.0001,market 2
-0.9615745792078029,1.0192675828948174,0.0001,market 2
-1.0451585918795887,0.4639861851704278,0.0001,market 2
-0.2627405507938515,1.0015857092943243,0.0001,market 2
-0.3063316163494795,0.7099037464131623,0.0001,market 2
-1.7514447398855966,0.24467345329415402,0.0001,market 2
-0.2306851448738353,0.3228410686290534,0.0001,market 2
-2.6622551796432607,0.7824131481184459,0.0001,market 2
-0.5113617915589281,0.45545589722322677,0.0001,market 2
-2.859937863462594,0.6039618333931964,0.0001,market 2
-0.3130125162261381,0.978978986259189,0.0001,market 2
-0.08037099245540125,1.5282536626752763,0.0001,market 2
-0.9438735056403585,1.0873858180689864,0.0001,market 2
-2.3742555117120436,0.9769939698537109,0.0001,market 2
-2.880686538782907,0.6742993446921355,0.0001,market 2
-1.7309537316423946,1.61872254616652,0.0001,market 2
-1.641427754679115,0.5835191840376743,0.0001,market 2
-1.0044932976269745,0.8256116664601161,0.0001,market 2
0.6019660184623912,0.8007010059524089,0.0001,market 2
-1.4246451564999725,1.0854848371379309,0.0001,market 2
-0.903108051848209,1.2812684285544913,0.0001,market 2
-1.869940935700844,1.5758897910954972,0.0001,market 2
-0.21960337769107163,1.0155904072300996,0.0001,market 2
-2.9953948431612636,1.2069626755901603,0.0001,market 2
-1.1024754719196805,1.62440227942119,0.0001,market 2
-0.8792333144574147,0.6276794353799673,0.0001,market 2
-0.018854297963896816,1.0855490735737718,0.0001,market 2
-1.7094547686812809,1.0215152749826417,0.0001,market 2
-1.2016195778238332,1.0246956927624453,0.0001,market 2
-1.522426929170178,0.6484847208126757,0.0001,market 2
-2.067064754565882,1.2122228304610534,0.0001,market 2
-0.2893877557946971,1.1321049071888887,0.0001,market 2
-1.5536030467289272,0.9922329549021124,0.0001,market 2
0.6400955581789656,1.1952433524119537,0.0001,market 2
-0.08527591059888506,0.8806453643084023,0.0001,market 2
-1.3876508373151881,0.9950195551969473,0.0001,market 2
-2.360335624842959,0.43963095757705695,0.0001,market 2
-0.7771875362691891,0.6740299149319675,0.0001,market 2
-2.427687043733081,0.5696758080073797,0.0001,market 2
-0.46405276289351327,1.4278118185551163,0.0001,market 2
-0.9354746897097341,1.470897827767976,0.0001,market 2
1.403073526670243,1.6906491967736517,0.0001,market 2
-0.4617293930356058,1.4769670682557625,0.0001,market 2
-0.9850288999909784,1.3185206220925358,0.0001,market 2
-1.784838376652841,1.0226348636110187,0.0001,market 2
-0.13499874053269867,0.7664010486610734,0.0001,market 2
-1.1417977145042333,2.025369330029127,0.0001,market 2
0.4249962117856094,1.6896486837424864,0.0001,market 2
-1.2763406732163676,0.6713488794011713,0.0001,market 2
-0.6740424475994774,0.9626213966284266,0.0001,market 2
-1.3517600673397252,1.1571512126980765,0.0001,market 2
-1.3073772761975373,0.5213512105348166,0.0001,market 2
-2.482699620104252,1.0528675163769128,0.0001,market 2
-1.551275777832581,0.9064929185266308,0.0001,market 2
-1.7500702632548986,1.170190814731808,0.0001,market 2
-0.4859782774055692,0.8376461483246349,0.0001,market 2
-2.904321991309379,0.34144035721328514,0.0001,market 2
-0.34142977313478506,1.5433669627857063,0.0001,market 2
0.04248677380526944,0.9895114236240286,0.0001,market 2
-0.6291432880413301,1.2953533008449565,0.0001,market 2
-0.8087114237295185,0.9323627595416204,0.0001,market 2
-1.4236505674334266,1.1472179847079698,0.0001,market 2
-2.5798869430909264,0.4977795074611632,0.0001,market 2
0.4197671294880261,0.40632532566356117,0.0001,market 2
-1.5531013209793425,1.2285019925293532,0.0001,market 2
-1.1435375961742817,1.4151609931052844,0.0001,market 2
-1.083650518852189,0.6851253008905245,0.0001,market 2
-1.2217150214962615,0.9013248304672616,0.0001,market 2
-0.6397477941446865,0.9822093995147979,0.0001,market 2
-0.5274490865953256,0.44350989177694133,0.0001,market 2
-0.07271027018909482,1.1269106038965913,0.0001,market 2
-2.718857740139375,0.4508614743061381,0.0001,market 2
-1.580933646815455,0.776738331218231,0.0001,market 2
-0.9577310581751409,1.236093020061415,0.0001,market 2
-1.5892512246782644,1.3607004561615934,0.0001,market 2
-2.554976005076167,0.14838872787457524,0.0001,market 2
-1.5703981343559792,1.2196727463204353,0.0001,market 2
-1.111521603311492,1.5454014197917334,0.0001,market 2
-2.3800420121839108,0.41327751260901724,0.0001,market 2
-1.6448769164975916,0.9100797202814543,0.0001,market 2
-0.7515893076583623,0.2964097488045946,0.0001,market 2
-0.35153633647097116,0.5433122943450615,0.0001,market 2
-0.4910893932796955,1.185899322452507,0.0001,market 2
-0.13233148227970426,0.9420030020745512,0.0001,market 2
-2.86125186677224,1.5973604791339429,0.0001,market 2
-2.042385673726111,1.429846338361041,0.0001,market 2
-0.22941061412785646,-0.7244353845018447,0.0001,market 2
0.4812340050495756,0.8407973846629069,0.0001,market 2
-2.0243326599592915,1.1294979226510256,0.0001,market 2
-0.08734028612971811,1.4541799541191276,0.0001,market 2
-1.5103271734799595,1.4099188435924346,0.0001,market 2
-1.947040420588659,1.122470318589434,0.0001,market 2
1.1838400149684523,1.1585488185075774,0.0001,market 2
-1.0504836997503468,1.0791747688514788,0.0001,market 2
0.20204561500033447,1.999300509271949,0.0001,market 2
0.43988273013817825,0.2478465676719135,0.0001,market 2
1.168619822672262,1.1987625257844943,0.0001,market 2
-0.4564997313963045,1.4490196746654358,0.0001,market 2
-1.8921665304644621,0.9445881163437929,0.0001,market 2
-1.7992966319961714,0.851569533000668,0.0001,market 2
0.10560725032480756,1.334912207669132,0.0001,market 2
-0.2284402825929246,1.4534606659748779,0.0001,market 2
-1.0941839784060818,0.5570741438264043,0.0001,market 2
-0.5420942677278822,1.2001129442036935,0.0001,market 2
-0.9032769616068966,2.152853240550429,0.0001,market 2
-2.0123204188228483,0.7928975222014828,0.0001,market 2
-1.6889598107017565,0.7804107477449964,0.0001,market 2
-1.5496481070095707,1.1269450044076739,0.0001,market 2
-0.4229324806106669,0.8252983027241363,0.0001,market 2
-1.9789761720583046,-0.2564287855196876,0.0001,market 2
0.10873213512074531,1.450590983531236,0.0001,market 2
-0.9228999991143831,0.6859088942576619,0.0001,market 2
-0.46263265147522736,1.0796413776250953,0.0001,market 2
-1.5869185394878256,0.127960415841885,0.0001,market 2
-0.4960341086812682,0.43645680432680445,0.0001,market 2
-0.09703897317257604,1.318317747976721,0.0001,market 2
-0.6417895544221333,0.3605092285685033,0.0001,market 2
-1.3352839863442698,1.1168967156108915,0.0001,market 2
-1.3016063520176218,1.8508533345224363,0.0001,market 2
0.4440901290401684,1.426909988157035,0.0001,market 2
0.5535900949619026,1.5126820761623585,0.0001,market 2
-1.4720002944233639,0.5569216607525074,0.0001,market 2
0.3327369167667995,1.2611225910653296,0.0001,market 2
-2.140385067180844,1.005440010220874,0.0001,market 2
-1.548777056013884,2.5980309708908376,0.0001,market 2
-1.8516512216370198,0.14540931477575247,0.0001,market 2
-1.3861274960990295,1.4816414346755222,0.0001,market 2
-2.3034940229822425,0.9873742281927427,0.0001,market 2
-1.6504377215166386,0.7871028282244277,0.0001,market 2
-0.12289306240968823,0.43352690833136776,0.0001,market 2
-0.6322175864309981,1.0139430751976493,0.0001,market 2
0.39630826820774345,0.21626974127749599,0.0001,market 2
0.07220513856532929,1.3810269014175178,0.0001,market 2
-0.3309332576123637,1.2291948632897103,0.0001,market 2
-1.3817748949865338,2.2796445577593847,0.0001,market 2
-0.22463219930222567,1.4324453080758275,0.0001,market 2
-1.2755845071794778,0.6924437448289804,0.0001,market 2
-1.2804475794199792,0.03889978300563446,0.0001,market 2
-1.4844230585892877,0.5153840608903906,0.0001,market 2
-1.3705266618723797,0.814298737257938,0.0001,market 2
-0.7121592195163713,1.3587736801879255,0.0001,market 2
-1.4810081914550821,0.42618481570417455,0.0001,market 2
-1.3301406616870692,1.432472188901446,0.0001,market 2
-1.8474803436048979,1.9756202956060465,0.0001,market 2
-1.6402145107463557,1.12959155749646,0.0001,market 2
-1.67539746302079,1.1663100420942996,0.0001,market 2
-1.7114292904118056,0.12800872921974482,0.0001,market 2
-1.3863024319654667,0.9736680186095259,0.0001,market 2
-0.054697224382930676,0.7371836786353915,0.0001,market 2
-0.07800197864236336,1.3546436515327775,0.0001,market 2
-0.12908046373404913,1.5874361608419298,0.0001,market 2
-2.461590144910825,1.5711898987227286,0.0001,market 2
0.08529142392031819,1.0740816924422447,0.0001,market 2
-1.218260720962326,1.5804824474644703,0.0001,market 2
-0.6810243815510566,0.49204522414319907,0.0001,market 2
-1.2074646620475606,1.2162103937378657,0.0001,market 2
-2.3222125350953404,0.99796037161412,0.0001,market 2
-2.3034803194604283,0.8199374496635632,0.0001,market 2
-1.9090347637184664,0.8785022353903281,0.0001,market 2
-2.734403745486144,1.7670942110572163,0.0001,market 2
-1.0483651959892926,0.9975911669886278,0.0001,market 2
-2.169222234061938,2.0357453964458143,0.0001,market 2
-1.0289295325887027,0.7733455575448773,0.0001,market 2
-0.7441100530608575,1.981177601748604,0.0001,market 2
-1.0745050475025764,0.30755312817927394,0.0001,market 2
-1.3927642284895767,1.2338387323096645,0.0001,market 2
-0.3567068811243559,0.5730901783809337,0.0001,market 2
-2.417642907320828,0.5279865690747796,0.0001,market 2
-1.6190387714185923,1.0584703089251473,0.0001,market 2
-2.2206891494613075,1.0882556040704383,0.0001,market 2
