income,age,purchase,second,market,choice
-2.9155113258435286,2.3257901193614483,11,1,market 2,product 11
-0.955681252787618,1.56374540155634,5,1,market 2,product 5
-2.3574001721614084,1.736958992345405,1,11,market 2,product 1
0.346808831036056,1.564294202780034,1,5,market 2,product 1
-0.9631286905713234,0.8614968351780801,11,2,market 2,product 11
-1.6825467981068936,1.645458169903775,11,6,market 2,product 11
-1.527748390383353,1.1855355204603097,1,11,market 2,product 1
-0.8429409089363935,1.1362281275481854,11,5,market 2,product 11
-1.272111539267016,1.2596406170487313,11,2,market 2,product 11
0.3936579472355588,1.6478852869412681,1,5,market 2,product 1
-2.420365544114806,1.161811543468156,11,10,market 2,product 11
-2.255509951341935,0.36183463562480644,11,10,market 2,product 11
-1.215405999221596,0.37836565270581934,11,1,market 2,product 11
0.05763275175782656,0.30462627426178057,11,1,market 2,product 11
-1.6508331708759787,1.0780275918172773,11,5,market 2,product 11
-2.17462876371754,0.45328097346813934,11,2,market 2,product 11
-0.25860100957417764,1.65263554937694,9,1,market 2,product 9
-0.13235191193911322,1.4038795548566316,1,7,market 2,product 1
-1.6494677436089829,1.0242452839078118,9,8,market 2,product 9
-1.317098674408758,0.37886863315668273,11,5,market 2,product 11
-0.690510897335769,1.022369977277199,11,2,market 2,product 11
-2.590216416720971,0.4686941292373683,11,1,market 2,product 11
-0.8434325766382655,0.42718313885354176,11,5,market 2,product 11
0.029916402070971015,1.9367846312338743,1,5,market 2,product 1
-1.3614366823155373,0.705459751123609,11,8,market 2,product 11
-0.2973866247177611,2.242280247448017,1,5,market 2,product 1
-1.694052508089257,1.1903492468719854,11,8,market 2,product 11
-1.3924618056878497,0.24076229183200648,11,4,market 2,product 11
-0.49961425933800285,0.28538560652901257,11,3,market 2,product 11
-1.1831095083345309,2.0288701251124,11,2,market 2,product 11
-1.5980374095923957,0.7647793343444537,11,5,market 2,product 11
-0.24936815496228726,1.3402835619577338,1,9,market 2,product 1
-0.33464331517505586,1.0366642285134984,11,4,market 2,product 11
-1.0791313033083256,0.2449916142186439,11,5,market 2,product 11
-1.1021467375304832,1.4203335960333991,9,11,market 2,product 9
-0.9105910083976734,0.9965014097858022,11,1,market 2,product 11
-1.3926890832821386,0.8211241021496869,11,2,market 2,product 11
-0.5389204980828843,1.7914982133648403,1,5,market 2,product 1
-2.8409376652426728,2.5054393682077105,11,1,market 2,product 11
-1.1612182858732067,0.7173652670246178,11,1,market 2,product 11
1.2811934101702787,0.1645370647160821,11,4,market 2,product 11
-1.394525055340047,0.7506041257231885,11,5,market 2,product 11
-0.6121786830605351,1.2936295324652085,1,5,market 2,product 1
-1.5007262958331413,0.9273001402835765,11,2,market 2,product 11
-0.17558260508427603,1.6467665553218334,11,1,market 2,product 11
-1.7830597625267925,1.434466624186325,11,8,market 2,product 11
-0.6787729876321693,0.3679788845452977,11,10,market 2,product 11
-1.7260016983299105,0.701868603236548,11,1,market 2,product 11
-1.7209826458781228,0.9588040229933035,11,3,market 2,product 11
-0.8179308436781841,0.48071532479105394,11,1,market 2,product 11
-1.9730434392251939,0.5428297797988344,11,3,market 2,product 11
-1.6110648850187776,1.0648312033180136,11,5,market 2,product 11
-0.3042265721453462,0.8399805544133773,5,1,market 2,product 5
-0.2018257308252951,1.7383898567449587,1,8,market 2,product 1
-1.4080040385507973,0.5759088409796644,11,1,market 2,product 11
-1.2782287074261205,0.552004360153276,11,1,market 2,product 11
-0.7283158580830607,1.4126328968512798,1,5,market 2,product 1
-0.6473755723694563,0.585963193899042,11,5,market 2,product 11
-1.5710588037642816,1.2111361436037624,1,11,market 2,product 1
-1.1596363523601745,1.3964775861826588,11,2,market 2,product 11
-1.7480808685022664,0.3680254505145387,11,10,market 2,product 11
-0.6813215078174364,0.7210698833535323,11,2,market 2,product 11
-2.2734110954688944,1.3274146712278287,11,1,market 2,product 11
-1.2185696256741618,0.048492898590852485,11,1,market 2,product 11
-0.5094285185909404,1.3802962250394093,5,11,market 2,product 5
-0.9474620270977809,1.350723790797718,11,2,market 2,product 11
-0.3068913928917113,0.5347103298034098,11,4,market 2,product 11
-2.452058053361899,1.3924063624081038,11,5,market 2,product 11
-1.3721323282974183,0.4933193208987289,1,11,market 2,product 1
-2.180020456017237,1.9906600303476707,11,8,market 2,product 11
-1.738072721724191,0.8717231439942674,11,1,market 2,product 11
-2.9059119411880525,0.6656206032525407,11,1,market 2,product 11
-0.7097632492268307,0.8486121149693885,11,1,market 2,product 11
-2.064697770800636,0.5643272838494843,11,1,market 2,product 11
-1.5698630449848392,0.4005685306698248,11,2,market 2,product 11
0.6467429769396134,0.7838715926098001,1,5,market 2,product 1
-3.020257737751528,0.9855611291202716,11,5,market 2,product 11
-2.373418263924812,0.5841202815565109,11,10,market 2,product 11
-1.2281225935529556,0.057160050168736154,11,2,market 2,product 11
0.24191434831500436,1.7209018423025884,1,4,market 2,product 1
-1.351244073367255,0.6582460911622163,11,8,market 2,product 11
-2.6702742652834686,0.9480026543535359,11,8,market 2,product 11
-2.407717955745796,0.4063889777968932,11,7,market 2,product 11
-0.38338601087700963,1.208228680779285,11,7,market 2,product 11
-2.7399142915868264,0.7492472113357183,11,2,market 2,product 11
0.14036791521438063,1.7318305692543619,1,9,market 2,product 1
-0.6779551164139601,0.9965132825240753,1,11,market 2,product 1
-1.2062227057652146,1.2700652463184239,11,5,market 2,product 11
-0.5547442727249103,0.4530707434190181,1,11,market 2,product 1
-0.5485023890095513,1.364585790666459,1,9,market 2,product 1
-0.553029792460139,-0.009098037541050319,11,2,market 2,product 11
0.3754431368440325,-0.04415090874057093,4,5,market 2,product 4
-1.0370492416009083,1.6981177252748423,1,5,market 2,product 1
-1.5238019291435356,0.6341457672168319,11,2,market 2,product 11
-0.8660366524604113,1.6656496339144358,1,11,market 2,product 1
-1.001749097534825,1.1984219005427008,11,1,market 2,product 11
-0.8513017031647907,0.8632026872254834,11,2,market 2,product 11
-1.0874636296697786,1.216643608973587,11,10,market 2,product 11
-0.9095909532834688,0.35240904728998956,11,2,market 2,product 11
-2.1678538549238526,1.2012885556025505,11,2,market 2,product 11
0.7655012398395926,1.3298045659405489,5,1,market 2,product 5
-1.4950078256307149,1.6243875556291805,11,1,market 2,product 11
-1.2711951067720906,0.5781249249636398,11,5,market 2,product 11
0.025487797842680404,0.6768973247128796,1,6,market 2,product 1
-0.8036191232559705,0.3948499423674878,11,2,market 2,product 11
-0.9488291803204134,0.935797351344625,11,8,market 2,product 11
-1.0495840611618932,0.6238514429333359,11,3,market 2,product 11
-1.9159798130505372,1.69817517024204,11,5,market 2,product 11
-1.3769524893922205,1.2435084830402903,11,1,market 2,product 11
-0.12935601201520897,1.5593158473098288,1,5,market 2,product 1
-0.9523179005377532,-0.1977142207935525,11,8,market 2,product 11
-0.1961844631740527,0.9563882860528058,11,5,market 2,product 11
-2.670522652198879,1.3104902504904556,11,10,market 2,product 11
-1.7330068593677879,0.4440298490342056,11,3,market 2,product 11
-1.1410418830214701,0.49278868502013173,5,9,market 2,product 5
-1.7638501981189914,0.629893255834145,11,1,market 2,product 11
-0.11523179126635541,0.5674613420804118,11,2,market 2,product 11
0.8769034343779676,0.8306322772356263,1,11,market 2,product 1
-0.6684282821797118,1.182623177952085,11,1,market 2,product 11
-0.7761054595806078,1.4783995082408348,11,2,market 2,product 11
-1.5420368318869246,0.9484273123163386,5,11,market 2,product 5
-0.21716705920167423,1.0548754770446418,5,1,market 2,product 5
-0.8295481306143649,1.2660954319110393,11,1,market 2,product 11
-0.19305419403058133,2.179122617285563,5,1,market 2,product 5
-0.575357746343912,1.4578899524432647,5,9,market 2,product 5
-0.25068222924150363,0.24295231887463864,11,3,market 2,product 11
-1.0027107873574619,0.3749798313730939,11,8,market 2,product 11
-1.1597731528051385,0.9929313871290579,1,5,market 2,product 1
-0.19751090225676549,0.4838384005108163,1,8,market 2,product 1
-1.6985898371131403,0.9464846081902835,11,1,market 2,product 11
0.20492601724069526,-0.006348039226244273,11,8,market 2,product 11
-1.114858005348955,0.18512175308132106,11,2,market 2,product 11
-0.7288890728462798,0.9131404805852013,11,6,market 2,product 11
0.5092088042040255,0.8630193143185559,1,5,market 2,product 1
-2.5842424130862387,1.0677653497158162,11,4,market 2,product 11
-2.306952051325876,0.7296862642237252,11,5,market 2,product 11
-2.009777419874986,0.9548112781110369,11,2,market 2,product 11
-0.31742219543362504,0.40352915010256674,11,9,market 2,product 11
-1.1571319611101043,0.7717372808334411,11,5,market 2,product 11
-0.7600861051603653,0.3827633005797477,11,3,market 2,product 11
-0.004852940704582642,0.5950183677395322,1,5,market 2,product 1
-2.0264349460917157,0.8233919086932638,11,10,market 2,product 11
-1.5371465510479507,0.8235161595778293,1,5,market 2,product 1
-1.605241568160706,1.191241570317955,1,9,market 2,product 1
-0.7181063898919524,0.1218671475886941,1,5,market 2,product 1
-0.024361515375136866,1.0782773918729096,8,1,market 2,product 8
-1.2344808240145204,0.9375738526003968,11,5,market 2,product 11
1.355677702136612,0.8855206577102825,1,5,market 2,product 1
-1.4296609690883417,0.6094156000868354,11,7,market 2,product 11
0.5262840956829389,1.5151749987520506,11,1,market 2,product 11
-1.9573970397718634,0.569834833507696,11,4,market 2,product 11
-1.568438301648056,1.7797508488417377,11,1,market 2,product 11
-2.051220751574186,0.729984587267194,11,4,market 2,product 11
-1.2025392192605742,0.5253633716947499,11,4,market 2,product 11
0.310470815138447,2.1647670280704023,1,9,market 2,product 1
-1.8884580928501427,1.266560448381111,1,5,market 2,product 1
0.15198880733569142,1.5330503382558862,8,1,market 2,product 8
-0.95269549650816,0.4095130539102302,7,1,market 2,product 7
0.5585800383631501,0.26712618746834327,11,3,market 2,product 11
-1.0472942324229793,1.2244813731758237,9,1,market 2,product 9
-0.9367360494562195,1.8122672978533134,11,8,market 2,product 11
1.1779371110424308,2.1946556881140866,4,1,market 2,product 4
-2.680239301949304,0.8946900723772142,2,11,market 2,product 2
-1.026059982795312,1.0243715128115822,11,1,market 2,product 11
-2.7733445639374734,1.2756781801268666,11,5,market 2,product 11
-0.7062338614908718,0.9205688343809545,11,5,market 2,product 11
-2.341534192774926,1.6380227552580844,11,1,market 2,product 11
0.3253318786834125,0.043409611032487416,8,1,market 2,product 8
0.6836022123152512,0.38166992392703225,1,5,market 2,product 1
-1.4510960310692829,0.41103388109132566,9,1,market 2,product 9
-0.2561062009972652,0.19489429727446106,11,2,market 2,product 11
-0.5966839179162476,0.11291546813048559,11,2,market 2,product 11
-1.1815383726982143,1.4698630012634026,11,2,market 2,product 11
-1.6272222320097898,1.019362732121867,11,1,market 2,product 11
-0.5219612773787847,1.5201071213303559,5,9,market 2,product 5
-0.3149290564811129,1.3461774329754164,2,5,market 2,product 2
0.6782977213885444,1.564312809209217,1,9,market 2,product 1
-2.5094411463203867,1.4511071706173833,11,4,market 2,product 11
-1.4784040346498792,1.684915538963219,11,1,market 2,product 11
-0.453154605975586,0.9893670224984651,11,1,market 2,product 11
-1.6601673912841777,1.1598172842498937,11,2,market 2,product 11
-0.32551676480274605,1.3802608307697168,4,1,market 2,product 4
0.9851023847318974,1.808063027903383,1,8,market 2,product 1
-0.4848673950271162,0.7801771641263678,8,1,market 2,product 8
-2.57243852255596,0.3204096001818959,11,4,market 2,product 11
-1.6473485784509967,0.8109038184718731,11,2,market 2,product 11
0.4404161345044464,0.9072018318604305,1,8,market 2,product 1
-2.735673269829771,0.8918723150410008,11,3,market 2,product 11
-0.41292343828473954,0.2531739807532998,11,4,market 2,product 11
-1.0452921189607067,0.9115123021462144,11,1,market 2,product 11
-0.2376893091902843,0.4748180242984714,11,10,market 2,product 11
-0.26487175115204986,1.0194885013295003,1,5,market 2,product 1
-0.3382412828682757,1.8110870628593263,5,1,market 2,product 5
0.332779471726552,0.7962127107728245,9,1,market 2,product 9
-1.9817572787382352,1.4650108214402857,4,1,market 2,product 4
-1.1179158171321388,0.8494212902105089,11,2,market 2,product 11
-0.397307307161632,1.511046025638175,1,11,market 2,product 1
0.04489009848366843,0.9881251880397831,11,4,market 2,product 11
-1.514898447746385,1.270347342917444,11,1,market 2,product 11
-2.1539947108746555,0.9855695292067159,11,1,market 2,product 11
-2.2518260955490215,0.3295074160777173,11,5,market 2,product 11
-1.9485825165807715,1.3176096001712445,11,10,market 2,product 11
-1.3183925170790374,0.8763440744228421,1,11,market 2,product 1
-0.5880512601502187,1.750181156083165,5,1,market 2,product 5
-1.4083234792987276,0.3888461762039709,11,8,market 2,product 11
-3.7343364014158618,0.7641302274331003,11,2,market 2,product 11
-0.5764370826067624,0.4641811141802389,11,2,market 2,product 11
-2.440208978773845,1.135707221749713,11,4,market 2,product 11
0.2879112731216782,1.1011802315530506,1,5,market 2,product 1
-0.7730941907892718,0.3449541277592296,1,9,market 2,product 1
-1.2117499940308862,0.7208620037112061,11,2,market 2,product 11
-1.898138133436483,1.4643887504882147,11,4,market 2,product 11
-1.1371522515247579,1.1175165329705092,11,8,market 2,product 11
0.49484712647863516,1.0004202238127196,1,5,market 2,product 1
-2.283080496589755,0.43213848699638346,11,1,market 2,product 11
-1.2103586433600841,1.4459009558472438,1,5,market 2,product 1
-2.2845122899514774,1.259576468758298,11,2,market 2,product 11
-2.1049842873122255,1.0368006779951742,11,1,market 2,product 11
-0.2612531439259944,0.6238246939757542,1,4,market 2,product 1
-1.341828411273898,0.019713337023304467,11,5,market 2,product 11
0.15625760396214328,1.0395429834789849,11,3,market 2,product 11
-0.9738162987198828,0.6323771534580322,11,2,market 2,product 11
-0.5492589061046287,0.6205563363674356,11,9,market 2,product 11
0.8269347158163145,2.01332423395937,11,8,market 2,product 11
-1.8644130025672108,1.1937961627628462,11,4,market 2,product 11
0.5402493191291367,0.5987184365484668,4,1,market 2,product 4
0.5121918895285227,0.7137142686716216,1,5,market 2,product 1
-1.0901198518018043,1.0094779196023769,11,1,market 2,product 11
-1.3624507369087966,0.8031415559242208,11,4,market 2,product 11
-1.4618991018342151,1.9914390421220909,11,5,market 2,product 11
-0.4312294983107763,0.5108920702315161,11,2,market 2,product 11
-3.235598108961447,0.7192586031448487,11,2,market 2,product 11
-1.745351485868198,1.4841660975754176,11,1,market 2,product 11
-1.683787397073583,1.9350911548600778,11,9,market 2,product 11
-1.6284172693931689,0.6420311540964934,11,3,market 2,product 11
-0.2957802357433661,1.8358811299223845,1,9,market 2,product 1
-1.5682590835142192,1.0855779429196195,11,1,market 2,product 11
-1.3689558424589976,0.6868659771895708,11,7,market 2,product 11
-2.052119984189713,1.02868512455069,11,3,market 2,product 11
-0.8674670600065288,1.353213330578734,1,11,market 2,product 1
-1.6089978356827737,0.8754409923131059,11,1,market 2,product 11
-2.5556356539388503,0.5893676906978949,11,2,market 2,product 11
0.8283143786149654,0.5399899395244159,1,8,market 2,product 1
-0.961592708293614,1.4996046759544748,11,1,market 2,product 11
-1.7181751269814796,-0.5000407679592334,11,5,market 2,product 11
-2.132777204308889,1.5493415654874076,11,1,market 2,product 11
-2.899576906482077,0.7114849364069809,11,2,market 2,product 11
-0.5334042752835251,1.8977190792324088,1,5,market 2,product 1
-2.295359231560995,0.38561883153477183,11,3,market 2,product 11
-1.5088026730637933,0.8676379811436367,11,4,market 2,product 11
-1.3126440203368883,0.646123747145225,11,1,market 2,product 11
-1.681123667429145,0.9603816655048956,11,5,market 2,product 11
-0.9133195071177607,0.9629073862430191,11,5,market 2,product 11
-1.1399598814576377,0.5638125132994579,11,1,market 2,product 11
-0.7619738818280611,1.215010762845148,1,9,market 2,product 1
0.6982578494962661,1.2337161769501512,1,4,market 2,product 1
-0.6234548649734379,0.8917245488186969,11,5,market 2,product 11
-1.3338931386918749,1.2503735524941477,11,4,market 2,product 11
0.6283022790424628,1.111695743711211,1,5,market 2,product 1
-1.809297132893095,1.3664639445687339,11,1,market 2,product 11
-1.5699620307502635,1.098688602751106,11,9,market 2,product 11
-1.0020354744409978,1.0418302116824736,9,1,market 2,product 9
-2.0316853140598568,1.0635029953501514,11,10,market 2,product 11
-0.7326505455627609,1.3428033498101601,4,1,market 2,product 4
-1.3452377162859988,0.8199605026424786,11,9,market 2,product 11
-0.7186501726860797,0.5737903795101116,11,2,market 2,product 11
-1.6179146808609075,0.1660750202582948,11,9,market 2,product 11
-2.2869039635820405,0.8289013687251396,11,2,market 2,product 11
-1.6705955902702025,1.235498232520083,11,1,market 2,product 11
-2.242024513487154,1.0883714943871592,11,2,market 2,product 11
-0.022877594764893483,1.4594323776357037,1,9,market 2,product 1
-2.364861886538303,1.0211441623124293,1,11,market 2,product 1
-1.2173150960464114,1.0445048268878274,11,3,market 2,product 11
-1.120962833592343,0.6211077409861843,11,1,market 2,product 11
0.22483195993837657,0.5603826596699517,11,5,market 2,product 11
0.9177283401212606,0.7652463324318218,1,5,market 2,product 1
-1.8602066282124543,1.9655991922302671,11,1,market 2,product 11
-1.228182765940843,1.5217519961099035,8,1,market 2,product 8
-0.462707653788042,1.0564587118809812,5,11,market 2,product 5
-0.3209597493664679,1.1677503737217814,11,1,market 2,product 11
-0.5591329527325404,0.6139266940116692,1,4,market 2,product 1
-1.5654858169982218,0.9187958839707403,11,2,market 2,product 11
-0.7557438656526051,1.400856726411757,11,4,market 2,product 11
-0.546296484443638,0.688162428160312,11,1,market 2,product 11
-0.01325564662316947,0.584790305017113,5,1,market 2,product 5
-3.3762151291411846,1.2275456772864564,11,1,market 2,product 11
0.16762334474876428,0.7598104081016602,11,8,market 2,product 11
0.32787719598877585,0.7412320647457707,1,8,market 2,product 1
-0.2848927300939741,0.09435342811329661,11,8,market 2,product 11
-0.552064280471597,0.9595170501798658,11,10,market 2,product 11
-1.3277890527803415,0.06452718412978065,11,7,market 2,product 11
-1.9564644441197494,1.1537788162656522,11,2,market 2,product 11
-1.4302252914390419,0.9599559299134477,11,5,market 2,product 11
-2.3641123814913008,1.2108649167127297,11,2,market 2,product 11
0.8652558515131283,0.7093781872709755,1,5,market 2,product 1
-0.8436911797590689,1.3992954776545248,1,7,market 2,product 1
-1.4419108373530465,0.9794167190701158,11,5,market 2,product 11
-1.117734860073005,0.8324090799234527,11,2,market 2,product 11
-0.4245782548047742,-0.07581917487522682,11,9,market 2,product 11
-0.6460796081081577,1.2819865014795198,1,4,market 2,product 1
-2.631890276271415,1.3618357514608002,11,7,market 2,product 11
-2.8780379130871276,0.10676516353345133,11,9,market 2,product 11
-1.3585600743571773,1.6843222027297982,11,1,market 2,product 11
-0.1559286932642472,1.3747191835354942,1,8,market 2,product 1
-1.4146224012053978,1.1810700326716548,11,5,market 2,product 11
-1.5180232298388017,1.8261932552014395,11,2,market 2,product 11
-1.298586346933623,0.5806019603940493,11,3,market 2,product 11
-0.08776933358049821,1.0906054959063776,1,2,market 2,product 1
0.8650492681488662,0.6842698025680725,9,1,market 2,product 9
-1.0033797652967664,0.05278783504443052,11,4,market 2,product 11
-1.1950731167680615,1.5983206166751736,1,8,market 2,product 1
0.03201305223509743,0.49551158537025075,11,4,market 2,product 11
-1.0180060679765885,0.9419497830052759,11,1,market 2,product 11
-0.6284070526194159,1.334076014741435,8,1,market 2,product 8
-0.16259500785877223,1.5611557154699232,1,5,market 2,product 1
-0.9073778618148359,1.0962339213852583,1,11,market 2,product 1
-1.0010173894932448,1.407221389949072,1,11,market 2,product 1
-0.3841748199313546,1.03655958777166,1,9,market 2,product 1
0.7450189657402593,0.6700754563202029,1,11,market 2,product 1
-0.5797081992157793,0.9690064000691188,11,9,market 2,product 11
-0.8728775475564969,0.9149874262804248,1,9,market 2,product 1
-0.6949147107725262,0.28244728645436856,11,10,market 2,product 11
-0.32290554079758194,1.1234141481815985,1,9,market 2,product 1
-1.5750495724350737,0.6261624982497851,11,9,market 2,product 11
-0.2930287855171556,0.8632555605631436,1,5,market 2,product 1
-0.9117205422277724,1.563545423841858,9,11,market 2,product 9
-0.02336032458688886,0.5273547212491091,1,11,market 2,product 1
-1.4170816114099027,0.23919648340759236,11,2,market 2,product 11
-1.3260693573454718,1.026477385795137,11,2,market 2,product 11
-1.8019821419817552,0.7735157961264343,11,8,market 2,product 11
-1.8753829623945117,1.1633391918119673,11,7,market 2,product 11
-2.5982244379635953,1.3372941688521849,11,4,market 2,product 11
-3.6985494707205473,1.6115757218796507,11,1,market 2,product 11
-0.007859267862513897,0.43408699659761174,1,9,market 2,product 1
-3.034484892986146,1.5051614068553818,11,2,market 2,product 11
-0.9409071110539936,1.225897251427134,11,8,market 2,product 11
-0.4434014564189165,0.7172646356821875,1,5,market 2,product 1
-1.8842268615975901,1.8508975395320229,11,5,market 2,product 11
-0.5052511204693199,0.2792185887171763,11,4,market 2,product 11
-1.438168299214356,0.9146633367503024,11,7,market 2,product 11
-1.5000737259843826,0.2509500934600366,11,1,market 2,product 11
0.927595047579461,0.4129972019942806,1,5,market 2,product 1
-1.3755353869224474,0.8613317904594541,1,11,market 2,product 1
-0.6648119734015443,1.5234440403100065,1,9,market 2,product 1
-3.869827602950912,0.3861948684054146,11,5,market 2,product 11
-1.1958947688805739,0.7382433403864674,11,5,market 2,product 11
0.12953827754881453,0.32987523706990984,1,11,market 2,product 1
-0.010562873794433547,1.3325773879670542,1,5,market 2,product 1
-0.6793868578770519,1.7872076004588582,9,5,market 2,product 9
-0.2919089757154153,0.6439685863140737,5,1,market 2,product 5
0.5952552032457032,1.0028035219725375,5,1,market 2,product 5
0.06345456290762175,0.5577106810097336,1,5,market 2,product 1
-1.1612697687591436,1.4322996815841762,11,2,market 2,product 11
-0.7794172122805432,1.7066920964418388,5,1,market 2,product 5
-0.7272103052265376,1.6089048306230507,11,1,market 2,product 11
-1.194414237735647,1.2288767730468766,11,9,market 2,product 11
-1.0926300650470344,1.033216779416712,11,2,market 2,product 11
0.10723331267710368,1.3515999066529787,1,5,market 2,product 1
-2.7987299054101715,1.2961287444367948,11,8,market 2,product 11
-0.5835485259861783,0.27340434677105774,2,8,market 2,product 2
-0.9851425589634408,1.1038594114131024,1,9,market 2,product 1
-1.8163788674804653,1.0245691562765435,11,2,market 2,product 11
-0.8935014076252367,1.4052119510498642,1,11,market 2,product 1
-2.2678386819045073,0.5713508724541606,11,1,market 2,product 11
0.4306387407207297,1.268150283054688,5,1,market 2,product 5
-0.8449954890089398,1.0941759138412197,1,5,market 2,product 1
-1.156855291666762,0.784875223332236,11,2,market 2,product 11
-0.5702646940744232,1.0918218769290997,1,5,market 2,product 1
-1.1864772886107489,1.361952262963432,11,10,market 2,product 11
-0.29638896500131473,0.9643812174799474,11,10,market 2,product 11
-0.6022626785555687,1.860698362042902,4,5,market 2,product 4
-2.068909240791262,0.2217497898541021,11,3,market 2,product 11
-0.6949814907001921,0.9222542876206117,8,1,market 2,product 8
0.3483996911270806,1.5242706810569593,1,9,market 2,product 1
-0.6871042980885205,0.558233701263364,11,4,market 2,product 11
-3.1106446060669226,1.5304082594721735,11,5,market 2,product 11
-0.4763391533780674,1.183027784428982,5,1,market 2,product 5
-1.809789857788617,1.3421590757163715,11,2,market 2,product 11
-2.5276850410467597,0.7647495799263034,11,8,market 2,product 11
-1.8080608317015339,1.2231634739908857,11,4,market 2,product 11
0.2347599454800664,1.0860012276219706,1,8,market 2,product 1
-0.4122092619810599,0.9069660556893188,1,9,market 2,product 1
-1.1508879151042726,0.7289555862440705,11,1,market 2,product 11
-0.9132049997637729,1.508997113859741,11,4,market 2,product 11
-1.1447475569636176,1.1659998824245206,11,10,market 2,product 11
-2.3983454743678996,1.1348049505509483,11,2,market 2,product 11
-1.3637842655051462,0.5557251835134966,11,8,market 2,product 11
-1.686295501737679,0.44162797350788885,11,1,market 2,product 11
-1.3244564594359804,0.07726905110352311,11,2,market 2,product 11
-0.04878188132641548,-0.35810047192608674,11,2,market 2,product 11
-2.1700948020259205,1.358469964884837,11,1,market 2,product 11
-3.1965511605745265,0.5172736607587642,11,10,market 2,product 11
-1.1440210643490354,0.5109505303427309,11,2,market 2,product 11
-1.9600566706926204,0.7787297438063083,11,6,market 2,product 11
-1.6576728750315448,1.6501062750149884,11,2,market 2,product 11
0.2499913026988656,1.1901389219822602,1,5,market 2,product 1
-0.025003120848065108,1.3653867416778243,11,5,market 2,product 11
-1.1295682796678341,1.7204818304072251,11,8,market 2,product 11
-1.9902065121934545,-0.09619570844557801,11,2,market 2,product 11
-1.2796213342786784,-0.42441502056111413,11,10,market 2,product 11
-2.955979922442439,0.6155512723655356,11,5,market 2,product 11
-0.897431497712577,0.8485189659075251,11,5,market 2,product 11
-2.331763383256371,1.5935359321337175,11,7,market 2,product 11
-0.6629739479490375,0.7327835020037923,11,4,market 2,product 11
-3.4464199911538484,1.8095083906484284,11,9,market 2,product 11
-3.994454337468527,1.2075861755860906,11,2,market 2,product 11
-3.1005425932882376,-0.10137931775673104,11,3,market 2,product 11
-1.584671780013772,1.1605449368203398,11,5,market 2,product 11
-0.7408751486650279,0.6302860743554133,1,11,market 2,product 1
-1.3927110291298699,1.1072894343018251,1,11,market 2,product 1
1.1232011087550031,1.446969037687391,1,5,market 2,product 1
-1.3830677078862983,1.0458924713589566,11,3,market 2,product 11
-1.316155189081379,1.1945084779053763,11,5,market 2,product 11
-2.3287314652393785,1.1772633711048877,11,5,market 2,product 11
-0.9615745792078029,1.0192675828948174,1,5,market 2,product 1
-1.131805029598842,0.11251963902148177,11,2,market 2,product 11
-2.8590872756212873,0.7539280247460182,11,5,market 2,product 11
-1.654357562124984,0.5591215091888048,11,1,market 2,product 11
-0.4043452177771444,1.3311795562138093,1,5,market 2,product 1
0.2649993090837115,1.3919241391788557,9,5,market 2,product 9
-0.8014470833047069,1.0411744834488688,1,5,market 2,product 1
-0.5156376486751955,1.9406555921768103,9,1,market 2,product 9
-2.5166702244873242,0.7013196084205167,11,4,market 2,product 11
-0.6019916928286493,2.267794045190515,1,7,market 2,product 1
-1.6031689960310915,1.290474353323145,11,4,market 2,product 11
-1.0161164735002142,0.46620338775449466,11,2,market 2,product 11
-0.6848417190138221,0.2579188498708287,1,11,market 2,product 1
-1.6665457808977484,1.5078608986864501,11,2,market 2,product 11
0.8509666295466416,0.8582228542127375,1,7,market 2,product 1
-1.2576388005501147,0.44331995455191087,11,1,market 2,product 11
-1.9713194483305494,1.0158460894304886,11,5,market 2,product 11
-1.74885864264775,1.2135548129861553,11,4,market 2,product 11
-1.8882570438025061,1.875578965867589,11,1,market 2,product 11
-0.4174061129027391,0.9230704275732438,5,1,market 2,product 5
-0.8016388789959091,1.4636231480498245,11,1,market 2,product 11
-2.0131194154776457,1.1621496176382582,1,11,market 2,product 1
-2.737387719838892,1.4084566424939409,5,4,market 2,product 5
0.518938436779492,0.4419939001251886,11,2,market 2,product 11
0.2903410844435519,0.9465933763208163,1,5,market 2,product 1
-2.543972079491243,1.61688858997849,11,5,market 2,product 11
-1.6220267994084274,1.2488692817065408,11,5,market 2,product 11
-0.9685473751622145,0.4133627556701195,11,2,market 2,product 11
-1.0495007920427712,0.34991951157206325,11,2,market 2,product 11
-1.444339606438346,2.2647551040999674,11,1,market 2,product 11
-0.901606405540035,1.5259433546889474,11,4,market 2,product 11
-2.0992673371488975,1.3567041578972014,11,4,market 2,product 11
-1.196098836399587,0.9613184445295844,11,5,market 2,product 11
-0.22445857457480545,1.4361204944564303,1,9,market 2,product 1
-0.5227472501917627,0.21892093784206823,9,11,market 2,product 9
0.0006087132865946199,0.9044402770889927,11,1,market 2,product 11
0.4450286011725315,1.6788943534723302,1,5,market 2,product 1
-1.7997562322838951,0.9753367124798221,11,4,market 2,product 11
1.012427261838527,0.8944858785106984,1,5,market 2,product 1
-0.614346831337601,0.7142562633393743,1,5,market 2,product 1
1.44457422294018,0.4598788299205385,11,8,market 2,product 11
-0.856134182524686,0.9376535570455772,11,8,market 2,product 11
-1.511953790210253,0.9251716803484336,11,4,market 2,product 11
0.3461040526758863,0.8651623881676742,9,1,market 2,product 9
